customer_id,transaction_date,amount,payment_method,is_refund
102035,2023-02-09,247.71,Card,0
103656,2024-03-09,335.07,Card,0
103625,2023-04-20,1154.64,NetBanking,0
101815,2024-06-20,495.48,NetBanking,0
100672,2024-09-24,346.51,NetBanking,0
102135,2025-02-12,1509.91,UPI,0
101483,2024-12-31,1038.05,NetBanking,0
102347,2023-12-21,2361.0,Card,0
100014,2024-07-09,1655.81,Card,0
100756,2023-01-01,257.64,UPI,0
100169,2024-08-15,909.73,UPI,0
102280,2024-03-03,848.87,Wallet,0
101135,2023-11-10,505.64,Card,0
102662,2024-08-30,510.08,Wallet,0
104825,2023-10-28,401.46,NetBanking,0
100240,2024-03-17,322.68,Card,0
102288,2024-11-11,1537.44,Wallet,0
104366,2023-06-12,1836.61,NetBanking,0
102588,2024-11-06,1744.58,Card,1
101310,2024-07-07,1866.14,Wallet,0
100443,2024-12-14,983.7,Wallet,0
100725,2023-01-02,789.86,Card,1
100908,2025-02-24,676.79,Wallet,0
101527,2023-06-12,260.79,Wallet,0
102418,2023-10-05,373.27,UPI,0
101144,2025-04-02,795.32,UPI,0
100075,2025-04-16,1306.27,UPI,0
102471,2024-10-25,1239.78,UPI,0
100070,2023-02-01,994.69,Card,0
104841,2023-04-08,596.51,UPI,0
104066,2023-08-17,992.78,UPI,0
100132,2024-01-04,1069.33,Card,0
101122,2025-02-16,395.86,UPI,0
104198,2024-04-15,182.38,Wallet,0
101191,2024-01-06,251.14,Wallet,0
101129,2023-04-12,499.43,UPI,0
100598,2023-07-21,1219.66,NetBanking,0
101573,2023-06-20,257.93,UPI,0
100672,2024-06-02,230.51,UPI,0
104731,2025-03-26,81.33,UPI,0
103716,2023-09-02,2743.08,Wallet,0
103338,2024-08-11,951.46,NetBanking,0
103867,2024-12-15,389.56,Card,0
102900,2023-05-16,801.98,UPI,0
102309,2024-04-15,427.53,UPI,0
102464,2023-04-10,1412.1,UPI,0
103991,2023-01-07,3863.48,UPI,1
103533,2025-02-16,1297.81,NetBanking,1
102749,2024-01-31,599.23,NetBanking,0
102591,2024-04-23,1923.09,NetBanking,0
103031,2024-04-03,642.61,NetBanking,0
103382,2023-06-03,673.1,NetBanking,0
101712,2023-01-05,2373.66,Card,0
104145,2024-11-17,366.86,Card,0
104540,2025-02-13,487.72,UPI,0
100172,2023-10-19,1038.15,Wallet,0
103038,2024-06-02,1898.14,Card,0
103402,2024-02-27,2786.34,UPI,0
104102,2023-10-25,1116.82,Wallet,0
101228,2023-09-11,811.13,Card,0
102417,2023-12-22,587.9,NetBanking,0
100722,2025-01-23,812.39,Wallet,0
103620,2023-07-01,981.53,UPI,0
100931,2023-09-19,1207.6,Card,0
102329,2023-03-06,1060.91,Card,1
101079,2023-01-02,620.21,Wallet,0
103385,2024-08-01,505.54,Card,0
102966,2023-04-13,1762.84,NetBanking,0
103550,2025-01-07,331.26,Card,0
102476,2023-09-27,254.72,Wallet,0
101536,2023-09-06,692.69,Card,1
100413,2023-12-11,1596.45,Wallet,0
100839,2024-08-14,661.24,Card,0
103688,2023-05-08,1220.41,Wallet,0
101027,2023-07-26,837.44,NetBanking,0
103669,2024-05-10,3974.43,Wallet,0
104781,2024-02-12,756.99,NetBanking,0
102836,2024-07-06,663.54,UPI,0
100060,2024-12-12,2122.56,Card,0
100590,2023-09-07,976.57,Card,0
102578,2023-11-06,1055.26,NetBanking,0
103169,2024-10-03,1266.5,Wallet,0
102035,2024-09-28,252.64,UPI,0
104069,2023-04-16,1279.19,NetBanking,0
100777,2023-12-12,399.65,UPI,0
100148,2024-02-06,692.86,Wallet,0
100047,2024-06-13,1380.71,UPI,0
101268,2023-05-27,793.7,Wallet,0
101502,2024-11-07,2264.27,NetBanking,0
101619,2024-04-25,354.56,NetBanking,0
101665,2023-04-06,2295.49,NetBanking,0
104041,2023-03-30,1454.7,Card,0
103004,2025-05-08,793.28,UPI,0
102023,2023-08-03,607.03,NetBanking,0
100210,2024-12-15,714.83,Card,0
104283,2023-05-29,1169.59,Wallet,0
101188,2023-06-20,1056.93,Card,0
103054,2025-05-12,197.89,Wallet,0
100035,2023-11-10,1493.08,Wallet,0
102044,2023-02-04,110.54,NetBanking,0
101277,2023-12-21,2562.68,UPI,0
104571,2023-11-04,932.27,Wallet,0
104855,2023-08-27,1047.9,UPI,0
104566,2025-03-09,1256.22,UPI,0
102955,2025-04-24,1932.88,Wallet,0
100264,2023-08-22,1831.61,Card,0
101129,2023-07-30,2032.33,Wallet,0
103292,2023-05-18,1230.95,Card,0
104863,2024-07-13,508.13,Wallet,1
100407,2024-04-30,1786.61,UPI,0
102694,2025-04-16,1045.57,UPI,0
101230,2023-09-12,744.44,Wallet,0
102112,2025-04-11,297.09,UPI,0
103017,2024-01-02,1052.48,UPI,0
100872,2025-03-27,182.45,Card,0
104134,2023-09-17,1272.1,UPI,0
104856,2024-11-10,367.15,Card,0
104761,2023-03-17,927.99,NetBanking,0
104318,2025-01-18,235.99,Card,0
104866,2024-03-19,454.89,UPI,0
100473,2025-03-19,1237.05,NetBanking,0
103578,2024-04-18,297.94,Wallet,0
104675,2025-03-25,1175.3,Wallet,0
103833,2023-06-20,339.63,Card,0
104331,2025-04-11,1151.12,UPI,0
102142,2023-01-29,3540.39,NetBanking,0
102909,2024-05-16,2132.14,Card,0
102887,2023-06-07,53.56,Wallet,0
104745,2024-06-24,1206.68,Wallet,0
104112,2025-02-02,348.44,Card,0
101399,2024-04-19,777.4,Wallet,0
100364,2023-07-26,267.31,Wallet,0
100744,2024-04-28,1090.66,NetBanking,0
103470,2023-12-14,445.09,Card,0
102458,2024-04-08,710.14,UPI,0
103685,2025-03-12,1244.56,UPI,0
102234,2024-03-22,459.4,UPI,0
104042,2023-05-16,341.06,Card,0
100470,2024-09-20,862.5,Card,0
100312,2025-02-06,36.43,Wallet,0
102848,2024-01-11,753.33,Wallet,0
103150,2024-09-21,2040.96,NetBanking,0
104631,2024-05-11,2832.8,NetBanking,0
102170,2023-12-18,1490.88,NetBanking,0
104324,2023-03-29,1229.52,Wallet,0
100989,2024-01-24,362.2,NetBanking,0
101432,2023-05-27,967.31,Wallet,0
104111,2023-03-16,419.08,UPI,0
100214,2023-03-22,579.9,Wallet,0
104699,2023-06-05,1029.55,UPI,0
104148,2023-10-07,1357.98,NetBanking,0
104153,2023-06-15,1116.22,Wallet,0
101313,2023-07-23,761.19,Wallet,0
103221,2025-03-09,226.2,Wallet,1
102456,2024-07-13,1301.94,Card,0
104628,2025-06-17,1141.29,Card,0
103441,2023-07-23,622.62,UPI,0
102405,2024-04-18,399.58,NetBanking,0
100700,2025-01-13,718.72,UPI,0
101567,2025-02-09,2093.46,Wallet,0
104770,2024-01-08,707.81,Wallet,1
101310,2023-06-15,989.02,NetBanking,0
104613,2025-03-07,961.79,NetBanking,0
100681,2023-08-20,947.49,NetBanking,0
101709,2023-04-18,1802.87,Wallet,0
104823,2025-03-23,754.6,Card,0
103901,2024-03-08,768.63,Wallet,0
102165,2023-08-09,1587.88,Wallet,0
104365,2024-05-21,749.21,Wallet,0
101788,2023-09-03,560.19,NetBanking,0
100718,2025-01-19,690.38,Wallet,0
100721,2024-12-30,689.34,Wallet,0
103235,2025-04-27,2274.54,NetBanking,0
103858,2025-04-22,796.08,Wallet,0
102188,2023-12-24,807.84,UPI,0
103959,2024-06-21,1896.3,Wallet,0
103753,2024-06-25,656.02,Wallet,0
104240,2025-01-15,1068.45,Wallet,0
102270,2024-09-06,1084.12,NetBanking,0
100781,2025-05-04,762.88,NetBanking,0
104988,2023-05-04,968.54,Wallet,1
100630,2023-10-11,1457.32,Wallet,0
104531,2023-05-30,291.26,UPI,0
103922,2024-01-19,1270.52,NetBanking,0
103078,2024-04-04,138.55,NetBanking,0
103313,2024-12-04,279.74,UPI,0
103127,2025-01-17,545.96,Card,0
102431,2024-02-07,437.31,Wallet,0
103542,2024-11-17,713.67,Wallet,0
103143,2023-03-25,1695.61,Wallet,0
101630,2024-09-05,503.83,Card,0
101474,2024-11-17,133.2,UPI,0
100480,2025-05-01,460.3,Card,0
102070,2023-02-17,1803.6,UPI,0
100561,2024-05-28,518.12,NetBanking,0
102696,2025-03-01,264.33,UPI,0
102660,2024-04-10,1417.31,Wallet,0
102760,2023-12-07,437.51,NetBanking,0
102004,2024-01-24,2399.5,NetBanking,0
104217,2023-11-24,337.61,UPI,0
102787,2024-07-08,1414.75,NetBanking,0
103993,2024-12-19,737.44,UPI,1
101462,2025-06-08,337.74,Card,0
104847,2023-04-11,1451.64,Wallet,0
104885,2024-10-15,733.38,Card,0
100895,2024-06-23,809.44,Wallet,0
101007,2024-08-08,933.37,Card,0
104283,2023-01-06,193.71,Card,0
100518,2025-01-19,408.36,Card,0
101001,2025-02-05,1812.04,Card,0
103748,2024-06-15,1296.6,NetBanking,0
100640,2024-08-02,1419.4,NetBanking,0
100730,2025-05-27,315.5,Wallet,0
104749,2024-06-26,893.83,NetBanking,0
100433,2023-06-27,634.38,Wallet,0
103938,2024-04-12,1906.64,UPI,0
102811,2023-02-12,3836.3,UPI,0
102938,2025-05-06,1451.95,NetBanking,0
104197,2024-08-23,1148.98,Wallet,1
101122,2024-07-13,741.34,Wallet,0
104944,2024-12-24,1518.82,NetBanking,0
102327,2025-01-14,2061.25,UPI,0
101879,2023-04-27,649.08,NetBanking,0
103417,2025-03-06,2345.97,Card,1
102943,2024-04-23,564.12,Wallet,0
101615,2024-09-24,469.1,UPI,0
104526,2024-12-13,549.77,Wallet,0
101063,2023-09-06,681.53,UPI,0
102473,2024-12-13,534.99,Wallet,0
104525,2023-02-08,1151.28,Wallet,0
104551,2024-01-28,334.95,NetBanking,0
100519,2023-06-10,359.44,Card,0
103425,2025-01-09,1777.55,UPI,0
100210,2023-08-18,282.35,Card,0
104687,2023-06-20,1129.22,Wallet,0
104990,2025-02-07,1386.62,NetBanking,0
100867,2024-12-18,2315.28,Wallet,0
103941,2023-12-03,3525.67,Wallet,1
100176,2024-08-22,932.5,NetBanking,0
104857,2025-01-22,484.03,Card,0
103530,2024-04-01,587.63,NetBanking,0
100217,2024-01-29,447.17,Wallet,0
102911,2023-05-26,323.65,Wallet,0
100604,2023-09-22,1098.1,NetBanking,0
101743,2023-09-06,1541.47,NetBanking,0
103304,2024-06-08,1599.36,Card,0
100820,2025-03-21,335.92,Card,0
101062,2023-04-08,688.07,UPI,0
102472,2024-01-23,312.72,UPI,0
103471,2024-07-08,1570.45,NetBanking,1
103013,2025-01-04,2116.07,NetBanking,0
102956,2023-06-08,1388.58,Wallet,0
102627,2024-04-19,2059.98,NetBanking,0
100185,2024-05-03,904.14,Card,0
103449,2023-01-25,227.28,NetBanking,0
100602,2023-08-04,1223.51,Wallet,1
101310,2023-03-17,1933.32,Wallet,0
101372,2025-05-02,98.86,UPI,0
102767,2023-09-30,446.91,Wallet,0
104626,2024-10-29,981.6,UPI,0
101013,2024-06-09,432.47,Card,0
101855,2025-06-02,1272.52,Card,0
100007,2024-12-13,1035.56,Wallet,0
100188,2023-03-09,288.37,Wallet,0
104046,2023-03-10,904.13,UPI,0
101624,2025-05-30,778.27,UPI,0
101140,2024-06-08,3563.39,NetBanking,0
100063,2023-03-26,1162.69,UPI,0
100441,2023-09-27,2187.26,NetBanking,0
101368,2024-10-19,326.4,Wallet,0
100587,2023-05-17,481.75,UPI,0
100379,2025-05-07,742.27,UPI,0
101256,2025-01-15,1149.78,Card,0
102488,2023-10-27,588.83,Card,0
102442,2024-06-22,279.13,Wallet,0
103947,2023-06-18,1258.4,Card,0
100737,2024-07-21,1427.94,NetBanking,0
103348,2023-12-16,1157.51,UPI,0
100874,2024-07-09,743.4,NetBanking,0
104800,2023-01-10,498.63,NetBanking,0
103239,2024-02-20,762.55,NetBanking,0
100099,2024-08-04,149.25,UPI,0
102460,2023-10-09,419.35,Wallet,0
103300,2024-12-28,147.62,UPI,0
100414,2024-07-06,439.31,NetBanking,0
100314,2025-03-24,1763.13,Card,0
102374,2023-01-14,1246.58,Card,0
101786,2023-10-28,2217.81,Wallet,0
101433,2023-06-03,1146.04,Card,0
104519,2024-09-03,1370.5,Wallet,0
104326,2023-01-07,2290.42,Card,0
101595,2024-11-07,949.57,Wallet,0
104773,2023-08-16,1063.34,Wallet,0
103584,2023-07-13,887.64,Wallet,0
104812,2023-10-12,976.05,NetBanking,0
100338,2025-05-23,1684.87,Wallet,0
104342,2024-01-11,1057.18,Wallet,0
100558,2023-08-20,963.83,Card,0
104300,2023-04-29,438.27,Card,0
101217,2023-09-01,1320.45,Wallet,0
103911,2024-11-25,421.95,Card,0
103431,2023-09-22,1274.98,NetBanking,0
104770,2024-01-11,2251.03,Card,0
100736,2024-04-13,1733.94,NetBanking,0
103326,2023-04-09,334.99,NetBanking,0
102332,2024-08-27,939.91,UPI,0
102266,2024-10-19,1777.0,UPI,0
104669,2023-06-07,1182.15,NetBanking,0
103624,2023-03-18,633.32,Card,0
100182,2024-01-30,1263.86,Wallet,0
100208,2023-10-08,572.9,Card,0
102471,2024-10-27,2522.25,NetBanking,0
101194,2023-07-31,729.87,Card,0
104235,2024-12-29,1194.28,Card,0
104350,2024-10-11,547.5,Wallet,0
101190,2024-09-20,643.87,Wallet,0
104665,2024-08-11,1882.39,NetBanking,0
101659,2024-11-02,3612.94,NetBanking,0
100426,2023-12-21,418.91,NetBanking,0
103578,2024-07-19,779.5,UPI,0
101430,2023-10-08,2276.82,UPI,0
104858,2024-04-16,394.58,Wallet,0
100569,2024-10-30,420.55,Card,0
102627,2024-11-05,1387.97,UPI,0
100231,2024-07-17,936.68,UPI,1
100995,2023-04-26,830.8,Card,0
101657,2024-05-11,422.62,NetBanking,0
104040,2024-09-27,578.37,NetBanking,0
100790,2023-08-01,1149.11,UPI,0
102626,2023-06-25,1621.58,Wallet,0
101037,2023-09-20,1136.57,Wallet,0
104439,2024-12-11,472.2,Wallet,0
101613,2023-03-26,358.66,Card,0
100339,2024-07-18,583.99,NetBanking,0
100586,2023-12-03,286.28,NetBanking,0
100422,2025-01-20,621.72,UPI,0
101314,2024-08-02,225.06,NetBanking,0
101314,2023-06-22,1125.32,Wallet,0
103843,2024-09-16,806.93,Card,0
101178,2025-03-11,2154.99,Wallet,0
101739,2024-11-27,3582.38,Wallet,0
101667,2023-10-01,513.27,Wallet,0
104224,2024-10-17,694.47,NetBanking,0
104529,2024-08-29,2219.03,UPI,0
100515,2024-07-13,1761.63,NetBanking,0
103330,2025-03-19,1738.19,Wallet,0
104598,2023-03-22,376.16,UPI,0
100989,2025-04-10,342.83,Card,0
104513,2024-10-30,463.81,UPI,0
104196,2023-08-21,1318.56,Card,0
101418,2023-09-30,234.35,Card,0
104975,2024-06-21,60.36,UPI,0
102726,2024-08-13,442.82,Card,0
102197,2024-11-01,588.64,NetBanking,0
102015,2024-02-28,1190.56,UPI,1
100451,2024-07-14,1330.66,Wallet,0
100534,2024-11-19,958.23,NetBanking,0
102916,2023-07-11,844.59,Wallet,0
104819,2023-06-22,1573.11,NetBanking,0
104960,2024-11-10,1311.81,Wallet,0
101544,2023-05-05,387.5,Wallet,0
100819,2023-09-15,1641.2,NetBanking,0
101690,2024-11-23,418.15,Wallet,0
102294,2024-12-19,137.5,Wallet,0
101473,2023-02-24,335.31,UPI,0
102202,2023-06-01,726.75,Card,0
100246,2024-10-29,1069.38,Wallet,0
100815,2025-02-12,946.76,Card,1
103115,2024-02-28,152.36,Card,0
100393,2024-04-08,1249.47,Wallet,0
104259,2025-01-28,470.04,NetBanking,0
104562,2024-09-22,1060.23,Wallet,0
104608,2023-07-13,1292.09,Wallet,0
101171,2023-09-23,653.57,Wallet,0
104944,2023-09-10,326.61,UPI,0
103228,2023-01-03,355.35,Wallet,0
102563,2023-09-05,1234.32,Wallet,0
102194,2024-10-12,999.01,UPI,0
103584,2024-09-14,1010.03,UPI,0
103341,2024-10-26,493.1,Wallet,0
102344,2025-04-13,581.72,Card,0
102362,2023-05-17,783.49,UPI,0
102617,2024-12-01,914.5,Card,0
102525,2023-07-30,991.51,UPI,0
101143,2023-08-29,2688.86,Wallet,0
102582,2023-07-06,325.24,Wallet,0
103635,2024-08-28,215.0,UPI,0
104570,2024-10-02,841.54,UPI,0
104824,2024-02-11,1455.81,Wallet,0
100588,2024-10-02,969.96,Wallet,0
101190,2024-06-06,596.23,NetBanking,0
104576,2024-12-20,941.27,NetBanking,0
100061,2024-06-24,2367.51,UPI,0
101841,2023-04-13,1384.9,Card,0
101303,2025-01-20,982.5,NetBanking,0
104684,2024-06-02,788.05,UPI,0
104305,2023-06-15,856.05,UPI,0
100037,2023-01-04,729.93,Card,0
101158,2025-01-09,477.56,Card,0
104831,2023-09-23,1049.06,NetBanking,0
102960,2024-07-19,441.71,Wallet,0
101421,2023-09-09,2810.25,Card,0
103324,2023-09-05,2016.24,UPI,0
100507,2024-04-16,668.01,Wallet,0
101615,2024-05-13,226.65,Wallet,0
101268,2023-09-23,1980.83,NetBanking,0
104926,2023-08-24,334.49,NetBanking,0
100973,2024-09-19,546.85,NetBanking,0
100450,2024-07-06,61.59,Card,0
104216,2025-02-13,2801.66,NetBanking,0
103381,2023-07-03,823.85,Wallet,0
104730,2024-04-25,1623.73,NetBanking,0
100212,2024-06-15,487.39,UPI,0
102332,2025-02-12,859.14,UPI,0
103602,2023-12-08,354.8,UPI,0
101065,2025-02-04,357.71,Wallet,0
101447,2023-01-16,1418.11,Wallet,0
103017,2025-02-22,2138.35,NetBanking,0
101533,2023-04-08,1238.19,NetBanking,0
102954,2024-05-29,871.24,Card,0
101834,2023-12-08,1287.13,NetBanking,1
102408,2025-03-06,2007.87,UPI,0
103306,2024-09-05,471.68,Card,0
104742,2024-07-23,13.76,Card,0
101357,2024-12-01,1499.87,NetBanking,0
102254,2024-09-09,619.21,NetBanking,0
103998,2024-11-10,698.15,Card,0
102137,2024-08-19,757.06,UPI,0
100936,2024-01-22,698.88,Wallet,0
101123,2024-06-28,1028.25,NetBanking,0
101510,2024-02-27,2249.95,Card,0
100711,2024-03-01,723.46,Card,0
100994,2023-08-08,630.11,Wallet,0
100055,2023-10-11,1844.93,Wallet,0
101641,2025-02-26,620.38,UPI,0
102362,2023-08-11,2790.78,NetBanking,0
103176,2024-11-22,1547.51,NetBanking,0
101757,2023-12-03,683.12,Card,0
100776,2023-03-19,1965.98,UPI,0
100356,2023-06-13,700.72,Wallet,0
103451,2023-08-13,272.27,UPI,0
102743,2023-10-04,1765.92,UPI,0
100564,2023-02-06,209.12,NetBanking,0
102395,2023-12-28,893.01,Card,0
102893,2025-02-24,1008.55,Card,0
101527,2024-04-01,333.28,UPI,0
104121,2024-06-13,2415.53,NetBanking,0
104188,2023-07-16,26.42,UPI,0
102377,2023-03-17,150.58,Card,0
101562,2025-01-30,1431.96,Card,0
103020,2024-09-15,969.72,Wallet,0
104698,2023-11-08,251.65,NetBanking,0
104438,2024-05-28,405.37,Wallet,0
102945,2025-02-27,1335.69,UPI,0
103992,2023-09-29,268.23,NetBanking,0
100542,2024-11-06,1117.48,UPI,0
102574,2023-04-09,449.86,UPI,0
101154,2023-03-25,199.86,NetBanking,0
103590,2023-10-17,1094.77,Wallet,0
101747,2023-04-08,2517.46,NetBanking,0
101173,2024-06-15,1594.01,NetBanking,0
101300,2024-08-10,1259.43,NetBanking,1
103733,2023-08-25,286.36,NetBanking,0
103268,2024-01-06,1361.29,Card,0
104505,2023-05-31,1172.85,Card,0
104979,2023-10-16,1054.34,UPI,1
100071,2024-10-08,1547.75,NetBanking,0
101223,2023-02-20,630.76,Card,0
104641,2024-11-15,652.17,UPI,0
104915,2024-03-27,2664.74,NetBanking,0
100602,2023-02-17,455.69,NetBanking,0
101489,2024-09-17,3015.78,Wallet,0
103162,2024-01-18,238.01,Wallet,0
104981,2023-03-20,1082.99,Wallet,0
102895,2023-11-27,1234.23,Wallet,0
101812,2025-02-05,458.63,NetBanking,0
101773,2023-11-21,643.88,NetBanking,0
100001,2023-07-11,483.96,Wallet,0
104645,2025-01-29,1771.53,Card,0
102182,2025-02-20,1675.87,Wallet,0
103324,2025-01-16,1207.38,Wallet,0
104965,2023-12-26,488.32,NetBanking,0
102778,2023-02-13,306.69,Card,0
104617,2025-01-05,742.18,NetBanking,0
100909,2024-06-16,205.91,NetBanking,0
101923,2023-08-05,648.54,Wallet,0
101987,2024-12-04,2606.77,NetBanking,0
104043,2023-02-25,2023.02,NetBanking,0
101838,2023-01-11,572.41,UPI,0
103642,2023-12-23,1456.8,Wallet,0
100501,2024-04-23,478.36,Card,0
101823,2025-06-12,1261.73,NetBanking,0
101332,2024-07-22,327.05,Card,0
104347,2025-01-04,1378.82,UPI,0
102953,2023-04-15,676.9,Wallet,0
101627,2024-12-26,1546.55,NetBanking,0
101228,2024-08-15,1271.04,Card,0
102056,2024-09-12,407.46,Card,0
102156,2025-05-04,1587.01,NetBanking,0
101878,2024-07-03,821.29,Wallet,0
104062,2024-09-23,1339.7,Card,0
102865,2024-10-29,318.68,NetBanking,0
102571,2023-01-07,1267.02,NetBanking,0
101397,2024-10-03,2005.14,Card,0
104482,2023-02-13,902.9,Wallet,0
104279,2023-07-13,1382.5,NetBanking,0
102970,2024-10-23,1232.84,UPI,0
103590,2023-09-05,150.08,NetBanking,0
101892,2025-06-15,656.41,NetBanking,0
101274,2024-09-01,1100.43,NetBanking,0
102246,2023-02-06,1729.08,Wallet,0
103711,2023-11-09,285.28,Wallet,0
100037,2024-10-12,1932.39,UPI,0
102941,2024-07-26,1912.86,UPI,0
100421,2024-10-15,633.32,Wallet,0
103080,2024-08-06,525.47,Wallet,1
104216,2024-08-15,2020.68,Wallet,0
104840,2023-03-18,534.99,NetBanking,0
103809,2025-01-13,1285.04,UPI,0
102420,2025-05-28,767.21,UPI,0
102281,2023-09-20,530.36,Card,0
102335,2024-08-13,617.86,UPI,0
100738,2024-02-29,1529.29,Wallet,0
101419,2024-09-13,993.23,NetBanking,0
104548,2025-02-21,1083.29,Wallet,0
102042,2025-01-16,889.18,NetBanking,0
101786,2025-01-09,739.94,NetBanking,0
101063,2023-07-25,2780.08,NetBanking,0
103569,2023-04-04,155.02,NetBanking,0
100372,2024-12-02,389.33,NetBanking,0
102597,2023-07-05,165.25,NetBanking,0
101003,2023-04-28,745.36,NetBanking,0
102524,2023-02-16,255.84,UPI,0
104501,2025-03-14,972.23,NetBanking,0
101419,2023-05-07,1809.58,UPI,0
104677,2023-03-19,1477.18,Card,0
103202,2024-05-30,67.99,Wallet,0
100627,2023-11-25,1909.44,UPI,0
101822,2023-12-19,1074.73,NetBanking,0
104437,2024-07-23,1217.63,UPI,0
104308,2025-01-28,1402.67,UPI,1
102962,2023-07-07,475.96,UPI,0
101647,2024-12-12,335.12,NetBanking,0
102000,2024-08-13,775.22,NetBanking,0
102636,2023-08-18,1095.36,NetBanking,0
102344,2023-11-17,471.08,Card,0
103160,2024-04-30,1271.93,NetBanking,0
101010,2024-01-07,2168.67,UPI,1
103219,2024-10-28,215.98,UPI,0
104151,2023-03-19,568.11,NetBanking,0
102813,2024-03-31,753.04,Card,0
103741,2024-06-02,980.48,Card,0
104977,2024-08-22,115.97,Wallet,0
104039,2025-04-27,2747.17,Card,0
103835,2023-07-12,262.5,Wallet,0
101800,2025-01-15,792.46,UPI,0
102885,2025-04-23,1033.69,Card,0
101323,2025-03-19,398.5,NetBanking,0
102610,2024-08-08,801.38,Card,0
100725,2025-03-20,3143.28,UPI,0
102412,2024-02-23,982.27,Wallet,0
101316,2024-02-22,1149.97,Card,0
101413,2025-03-27,961.37,Wallet,1
104849,2024-02-10,964.69,Card,0
103543,2024-02-25,599.2,Card,0
101555,2023-11-12,198.59,UPI,0
100426,2023-01-12,890.77,UPI,0
103950,2024-01-14,1535.18,Card,0
104495,2023-10-19,1116.15,UPI,1
100304,2025-03-20,490.02,Wallet,0
100104,2025-05-13,1077.61,Wallet,0
100364,2025-06-13,1103.28,NetBanking,0
104663,2023-03-22,1278.36,Wallet,0
102848,2025-06-16,268.08,Wallet,0
102724,2025-02-26,1621.94,Wallet,0
103949,2025-06-04,619.29,Wallet,0
101109,2023-02-07,1016.14,UPI,0
102416,2024-10-06,1582.27,Wallet,0
101898,2023-07-19,799.57,UPI,0
104821,2023-09-29,1468.09,Card,0
100715,2024-07-25,1274.74,NetBanking,0
102873,2024-08-30,445.19,NetBanking,0
101203,2024-05-29,1377.32,Card,0
100092,2024-12-13,429.36,Wallet,0
101524,2023-05-02,482.37,Card,0
104720,2023-08-16,414.13,Card,0
103980,2024-06-28,555.98,NetBanking,0
100169,2023-11-22,2223.7,NetBanking,0
101320,2024-08-30,1838.93,NetBanking,0
102241,2023-10-01,1256.28,NetBanking,0
100870,2023-09-17,586.14,Wallet,0
102767,2023-06-21,870.48,Wallet,0
103358,2023-08-26,1255.46,NetBanking,0
103288,2023-12-14,416.05,UPI,0
100975,2024-11-05,848.99,Card,0
104457,2024-01-06,1351.08,Wallet,0
104139,2024-09-01,551.71,Wallet,0
102229,2025-06-06,580.65,UPI,0
102559,2024-06-29,389.87,UPI,0
102510,2023-04-23,175.92,Wallet,0
102334,2023-06-14,1331.34,Card,0
101321,2024-04-25,392.94,UPI,0
101580,2024-02-04,291.21,Wallet,0
101909,2025-01-11,2112.73,Wallet,0
101785,2023-07-07,244.32,NetBanking,0
101916,2023-04-18,2079.27,Wallet,0
102981,2023-07-28,1371.05,Wallet,0
100257,2025-03-01,990.63,UPI,0
101241,2024-09-18,577.12,NetBanking,0
102570,2023-02-03,438.43,Card,0
100750,2023-02-27,1031.22,Wallet,0
103323,2024-08-23,601.39,Card,0
103287,2023-10-31,1026.62,Card,0
104753,2023-03-13,1625.67,UPI,0
100734,2024-08-02,623.61,Card,0
102387,2024-10-07,795.91,NetBanking,0
104324,2024-08-22,2321.57,Card,0
101260,2024-12-24,1547.66,Wallet,0
102414,2023-09-16,110.78,Wallet,0
102906,2025-05-22,368.8,NetBanking,0
102497,2025-04-05,482.36,UPI,0
102555,2023-01-23,3197.45,NetBanking,0
103705,2024-11-27,763.64,Wallet,0
102110,2023-03-24,655.57,Card,0
103403,2024-10-02,1193.02,NetBanking,0
104283,2025-02-09,453.41,Wallet,0
101529,2025-03-01,604.82,Wallet,0
100851,2023-01-01,648.49,UPI,0
102302,2024-01-02,501.75,Wallet,0
104675,2023-01-05,934.68,NetBanking,0
104410,2024-10-29,493.59,Card,0
103624,2023-03-10,2530.25,UPI,0
103296,2024-08-17,418.08,NetBanking,0
104527,2025-03-22,3023.01,NetBanking,0
101380,2023-07-19,699.42,UPI,0
103499,2024-08-15,1134.05,NetBanking,0
101416,2025-03-03,940.78,Card,0
102270,2024-08-10,1322.36,UPI,0
102808,2024-05-21,1076.69,NetBanking,0
101800,2023-08-26,1819.44,UPI,0
103609,2023-10-12,590.4,Card,0
102814,2023-08-23,229.67,Card,0
102003,2024-01-10,1814.37,Card,0
102120,2024-01-20,327.44,NetBanking,0
100456,2025-03-12,1038.38,Card,0
103147,2024-07-24,1772.82,Wallet,0
104706,2023-08-13,826.59,Card,0
102885,2024-03-24,432.77,Wallet,0
100939,2023-07-21,477.35,Wallet,0
101685,2023-07-29,496.15,Card,0
102566,2023-01-22,384.82,Wallet,0
103410,2024-11-23,286.07,UPI,0
102086,2024-05-15,1867.7,NetBanking,0
102367,2024-06-26,520.91,Wallet,0
100140,2023-11-18,1296.19,Card,0
100427,2023-08-03,887.53,NetBanking,0
102903,2023-09-16,1258.57,Wallet,0
102018,2024-11-16,559.61,Card,0
101219,2024-03-03,2164.69,UPI,0
104311,2024-01-12,115.52,Wallet,0
101913,2025-05-05,164.94,NetBanking,0
104637,2023-08-05,121.68,UPI,0
103682,2023-06-18,328.64,Wallet,0
102437,2024-06-08,223.86,UPI,0
