customer_id,event_date,event_type,event_value
101866,2023-12-24,purchase,93.66
100743,2025-02-25,search,3.01
101800,2025-01-22,share,2.88
100202,2023-12-14,share,69.56
103542,2023-03-05,purchase,40.26
100608,2025-04-20,login,32.73
104169,2023-01-19,watch,46.48
100416,2023-05-27,share,85.49
100326,2025-03-14,watch,57.43
104888,2024-12-17,login,97.44
103686,2025-04-02,share,31.3
100676,2023-12-27,purchase,94.94
100195,2025-03-31,purchase,22.72
100652,2025-02-22,share,37.35
103217,2023-12-08,watch,25.02
102071,2025-05-31,watch,36.45
102477,2024-04-06,login,74.49
100692,2023-09-14,purchase,62.84
103372,2023-06-02,login,71.8
103619,2024-08-04,search,73.78
104378,2023-12-15,watch,48.85
101060,2023-10-25,login,2.35
102952,2024-10-09,purchase,95.7
103907,2024-07-27,purchase,95.27
103542,2023-05-31,watch,45.62
103954,2024-08-14,watch,73.37
101360,2023-05-20,search,26.64
103595,2024-05-04,search,14.19
101778,2024-11-06,share,83.22
103882,2023-02-01,share,16.72
101031,2023-12-18,watch,62.2
101875,2025-03-27,search,1.38
102524,2024-08-29,watch,24.71
100791,2025-02-23,watch,47.33
102691,2023-10-07,share,45.57
103569,2025-01-26,purchase,59.36
103787,2025-04-08,watch,11.29
104824,2024-07-11,login,66.9
103961,2024-10-05,watch,65.26
103150,2024-10-07,search,61.05
102613,2023-07-29,login,93.68
103838,2023-05-03,share,27.24
103980,2023-11-24,share,71.69
100630,2023-08-08,login,18.07
102073,2023-02-15,share,19.78
101531,2025-06-04,search,52.83
100612,2023-06-21,purchase,93.83
102179,2024-02-14,login,42.43
102259,2024-12-11,search,3.66
100469,2025-04-19,purchase,35.37
101166,2023-02-13,watch,51.23
103979,2024-10-13,login,28.71
101202,2023-04-16,watch,16.52
101493,2024-09-26,search,30.32
103906,2023-12-13,purchase,79.51
100169,2023-10-07,login,12.26
100642,2024-10-05,purchase,58.24
103786,2023-05-07,search,78.4
101413,2025-06-13,share,93.59
104021,2024-02-07,purchase,2.44
102919,2025-05-04,purchase,87.36
104941,2024-05-24,search,92.19
103094,2023-04-02,search,13.87
101640,2025-01-08,login,38.41
100965,2025-05-29,share,46.41
100739,2024-12-29,search,21.27
103183,2024-11-21,purchase,78.93
104504,2024-08-10,watch,42.31
102070,2025-03-24,share,63.24
100979,2023-04-05,purchase,65.44
101846,2024-05-13,purchase,60.46
104324,2025-05-17,watch,56.92
104118,2023-11-05,share,35.65
100782,2025-04-06,purchase,67.08
101279,2024-02-15,watch,63.7
103036,2024-11-14,purchase,60.82
101298,2024-02-16,login,28.28
103301,2023-03-15,purchase,88.99
102199,2023-12-16,purchase,71.51
104330,2024-11-04,login,1.6
102132,2025-05-26,login,42.16
104352,2024-02-21,watch,54.83
104196,2023-06-15,purchase,94.95
103855,2023-03-07,purchase,95.21
100956,2024-08-06,login,64.66
101147,2023-04-19,purchase,45.21
102075,2024-10-29,purchase,13.24
104557,2025-06-06,share,70.14
101409,2023-08-16,watch,22.58
103465,2025-05-08,login,79.91
103659,2025-04-13,login,51.09
102248,2024-07-16,search,84.26
100201,2023-12-13,login,76.7
104641,2025-05-05,share,25.07
101181,2023-11-21,search,36.85
102216,2023-03-11,watch,2.25
103027,2024-11-15,search,30.08
101739,2024-04-05,watch,30.36
100488,2023-05-03,watch,88.68
103384,2025-05-05,share,8.97
102506,2024-06-11,search,51.68
101456,2023-06-28,purchase,63.63
104776,2023-07-22,search,96.01
102654,2023-11-08,search,67.41
104808,2024-06-03,login,23.69
101982,2025-03-13,purchase,12.04
103129,2024-03-03,share,16.55
104539,2023-10-05,watch,82.88
103910,2024-05-23,share,36.96
100121,2024-02-05,purchase,36.02
101784,2025-03-13,login,50.67
102050,2025-04-28,login,25.16
103958,2023-04-08,share,97.72
100967,2024-06-12,share,61.69
101052,2024-10-24,share,8.25
100754,2025-05-31,purchase,38.74
102997,2024-10-16,login,35.26
103087,2023-01-10,login,92.25
102672,2024-04-22,purchase,32.59
102007,2024-05-03,search,80.2
104849,2023-06-26,purchase,54.9
104591,2023-05-16,watch,48.93
104985,2023-04-18,purchase,2.42
100616,2023-08-27,purchase,34.53
104179,2023-03-24,watch,5.95
103788,2024-07-12,search,98.04
101227,2025-04-17,purchase,17.59
102103,2024-10-19,login,31.61
104020,2023-01-09,login,5.75
104968,2024-02-10,share,87.15
104416,2025-02-24,watch,88.02
104057,2023-07-06,watch,35.51
101805,2023-11-05,search,78.69
102238,2023-09-03,purchase,84.72
100210,2024-06-02,share,82.41
100319,2023-06-18,watch,75.26
101979,2024-07-26,search,6.4
100134,2023-09-18,watch,51.25
102932,2023-06-24,purchase,48.51
100113,2025-06-13,search,80.82
101389,2023-07-25,share,22.68
101430,2024-06-28,purchase,76.53
103714,2024-10-17,login,43.9
100280,2023-03-27,login,86.1
104138,2025-06-10,share,88.0
101460,2024-09-20,search,13.08
101904,2023-03-22,watch,7.03
103333,2024-09-25,share,73.91
104114,2023-01-24,search,42.54
102490,2024-11-24,login,41.2
102754,2024-10-22,login,27.36
104933,2023-08-19,search,65.42
100745,2023-02-03,login,43.07
103479,2024-04-29,watch,32.35
100525,2023-05-03,search,58.19
103030,2023-01-15,share,25.07
100546,2023-02-07,login,7.5
103019,2024-05-10,share,68.59
100218,2023-12-04,search,15.08
100175,2023-07-18,watch,72.92
103434,2025-03-15,purchase,67.07
102358,2024-04-29,search,30.41
104133,2024-02-12,watch,80.06
102094,2023-05-12,login,41.36
101109,2024-02-06,login,52.33
104519,2025-03-01,purchase,88.72
102164,2024-06-13,search,30.12
103083,2023-06-17,watch,21.11
104703,2023-05-05,purchase,41.4
101059,2024-05-12,share,65.33
104572,2023-01-09,search,70.84
101360,2025-05-17,search,33.84
100826,2025-01-26,share,82.49
102711,2024-02-04,watch,36.21
103703,2023-02-04,share,39.94
104116,2023-04-17,watch,13.39
103355,2023-05-17,login,60.59
101591,2023-04-03,purchase,68.23
103252,2024-03-30,watch,31.63
104131,2025-02-08,login,60.29
101437,2023-05-26,purchase,83.78
101576,2024-04-14,search,93.06
100122,2025-03-25,login,91.85
104984,2025-01-24,login,97.76
104130,2025-04-06,purchase,10.67
100692,2023-07-07,share,86.28
100877,2024-03-07,search,41.82
104196,2023-01-28,purchase,36.48
104664,2023-12-19,share,31.31
102313,2024-01-06,search,13.73
104647,2023-05-11,login,20.01
101256,2025-03-20,search,37.78
103333,2023-07-15,share,43.17
102824,2024-11-03,share,99.92
100472,2023-06-25,login,12.64
100121,2024-07-21,share,95.61
104318,2025-01-31,purchase,11.02
100409,2024-06-08,login,97.94
104267,2023-10-29,purchase,55.82
100547,2025-05-05,purchase,36.63
103134,2024-11-17,search,33.92
104829,2023-08-11,watch,32.49
103654,2023-03-14,share,29.9
101682,2023-09-11,purchase,89.15
101302,2024-10-17,login,71.67
104348,2023-08-21,watch,45.29
101517,2025-06-17,login,3.04
102870,2023-03-27,share,82.54
100967,2024-08-01,search,70.27
101702,2025-03-30,purchase,68.2
103541,2023-11-12,login,52.64
101469,2023-08-16,purchase,94.25
104191,2025-01-02,purchase,40.32
104213,2025-01-04,search,98.51
103642,2024-10-26,watch,67.37
102020,2023-02-25,login,23.63
100887,2025-05-28,search,32.29
101442,2023-12-15,search,96.48
104734,2023-10-13,share,26.79
104087,2023-01-13,login,28.26
102602,2025-03-05,purchase,59.06
103042,2024-04-14,search,93.53
102250,2023-08-27,search,71.71
102608,2023-05-05,purchase,63.91
103056,2024-03-28,watch,40.35
104568,2025-03-13,login,11.31
103154,2024-06-13,purchase,17.51
102280,2024-05-29,purchase,44.78
103341,2023-06-26,watch,87.0
100913,2024-07-23,login,51.96
102991,2024-01-13,share,68.78
102058,2023-01-20,login,6.86
102919,2023-12-08,share,96.39
100343,2023-04-04,purchase,66.4
101985,2025-05-20,search,81.9
100107,2024-06-10,search,69.4
100482,2024-01-01,search,50.3
104288,2025-02-13,share,18.21
104205,2025-01-29,search,55.12
104045,2023-10-02,login,36.0
101521,2024-03-08,search,86.35
104082,2024-06-10,watch,58.87
103545,2025-03-09,purchase,94.68
101137,2024-09-18,search,82.61
100444,2023-10-16,search,74.2
103705,2024-12-31,purchase,53.01
102423,2023-04-26,share,63.93
102640,2023-11-10,purchase,84.26
102745,2023-01-17,login,19.03
100578,2023-09-27,watch,53.98
102355,2023-03-04,search,75.58
102713,2023-04-07,purchase,21.91
103421,2023-03-29,watch,89.86
102010,2023-05-02,purchase,1.2
103832,2023-03-13,login,28.88
101061,2024-07-19,purchase,29.53
102537,2025-03-28,search,73.97
101123,2024-02-14,share,44.07
104568,2025-03-14,search,89.67
100879,2023-04-07,purchase,44.82
103354,2023-07-30,share,23.7
101880,2023-01-25,purchase,9.93
102274,2024-04-05,watch,72.02
103585,2024-04-21,share,71.41
104350,2023-01-24,purchase,71.23
103419,2025-03-20,share,93.86
103330,2024-04-12,search,53.18
104871,2024-02-20,search,35.93
104993,2023-11-16,login,65.32
102820,2023-10-26,search,24.33
102096,2023-05-26,purchase,3.07
103202,2024-02-28,share,91.07
103389,2023-05-05,purchase,62.33
102951,2024-04-06,purchase,10.14
103654,2024-10-07,share,46.07
100372,2024-03-16,login,13.64
101008,2023-05-22,search,84.17
103567,2023-03-31,watch,7.79
103451,2024-03-02,watch,50.06
102003,2023-05-31,search,99.62
103600,2023-10-14,search,31.62
103078,2023-08-22,share,23.61
103143,2024-06-11,share,41.12
102958,2023-08-27,share,94.84
100402,2024-12-06,share,66.59
104978,2024-02-15,share,64.72
101840,2024-08-01,purchase,12.28
101365,2024-02-07,share,56.82
101422,2023-09-22,search,2.78
103746,2025-05-24,purchase,44.4
101599,2023-11-30,search,89.53
102477,2024-04-06,share,13.84
102968,2024-06-29,purchase,74.52
104781,2025-03-14,share,74.86
100712,2023-07-05,watch,12.51
103510,2023-11-22,purchase,91.77
102990,2025-03-05,share,43.21
103161,2023-02-03,purchase,26.24
100675,2023-07-16,share,22.06
104974,2024-11-15,purchase,29.41
103409,2023-06-27,purchase,14.67
101503,2025-05-01,login,4.21
103280,2025-05-07,search,29.37
100123,2024-02-06,watch,49.12
101866,2025-04-18,search,81.1
101282,2025-06-13,share,88.56
101125,2023-07-11,purchase,44.1
103014,2023-04-17,search,52.19
102587,2025-04-09,share,43.26
101597,2024-04-16,watch,28.82
103374,2025-01-21,watch,39.9
104870,2024-03-20,search,68.41
102015,2023-12-16,login,21.9
104552,2025-02-08,login,5.91
104114,2025-03-09,login,49.7
102969,2024-03-29,purchase,9.56
102351,2023-06-05,purchase,47.09
100432,2023-09-29,purchase,18.39
100049,2025-04-21,watch,80.85
104267,2023-01-16,search,75.47
103210,2025-05-04,share,98.08
104662,2024-11-22,login,69.71
103274,2023-02-16,login,31.01
100748,2025-01-04,watch,71.86
103510,2025-05-07,search,82.43
104318,2023-01-30,login,69.03
101501,2025-01-25,login,32.15
103031,2024-04-02,watch,12.76
103657,2023-01-27,search,5.47
104651,2023-04-26,watch,33.64
101002,2025-01-07,search,16.56
104387,2024-07-11,watch,94.65
102537,2023-11-24,login,61.98
101224,2025-01-06,share,55.28
104254,2024-04-09,share,57.44
100849,2023-05-27,share,67.67
101036,2024-11-27,login,98.91
102848,2024-04-27,search,28.38
100136,2025-01-05,purchase,88.43
100702,2024-08-04,purchase,67.2
100703,2023-01-21,share,39.42
100216,2023-04-15,search,46.5
102829,2024-02-05,search,81.6
100903,2023-01-29,purchase,48.18
103641,2023-11-05,purchase,81.95
103906,2025-05-15,watch,92.14
101704,2023-12-22,share,72.79
103441,2023-08-24,watch,40.89
100604,2024-08-10,search,32.64
102276,2023-12-17,watch,23.29
103888,2023-12-04,watch,19.93
103534,2024-10-15,watch,57.08
103799,2023-07-04,login,22.7
104113,2025-03-25,purchase,76.34
103591,2023-10-06,share,14.96
103876,2023-12-12,purchase,96.64
101702,2023-10-29,watch,85.11
103923,2025-01-15,purchase,58.98
101789,2025-01-10,share,53.78
100289,2023-05-30,watch,46.01
100064,2023-02-12,purchase,87.28
104905,2024-02-05,watch,22.42
102238,2024-01-22,login,9.89
103751,2024-06-27,purchase,16.96
101994,2024-02-25,login,46.11
104937,2025-01-22,share,68.75
101806,2023-05-08,share,49.53
102142,2025-03-14,watch,70.59
103441,2023-05-03,search,51.59
103462,2023-02-14,watch,52.07
104993,2023-10-30,login,70.97
102171,2023-05-23,share,83.75
102032,2023-08-06,share,9.18
102722,2025-04-03,share,82.32
101449,2023-10-05,login,60.78
100131,2024-11-26,watch,75.81
104231,2023-11-15,purchase,88.34
102835,2024-02-10,login,59.49
102557,2024-05-15,purchase,82.7
100493,2025-05-07,login,65.73
102691,2023-06-26,purchase,55.23
102899,2024-01-31,watch,72.72
104914,2024-04-25,login,85.95
102479,2024-08-31,purchase,97.31
101751,2025-01-10,search,9.91
102237,2024-02-13,login,54.03
101792,2024-05-02,share,61.26
100146,2023-06-05,share,22.99
102345,2024-10-05,purchase,16.17
101546,2023-12-28,login,92.72
102872,2024-03-16,watch,34.6
101370,2024-09-04,watch,21.81
103518,2025-02-23,search,51.32
100962,2024-09-27,login,48.78
103430,2024-01-30,purchase,3.77
100568,2023-01-16,login,7.35
100268,2023-09-13,share,89.99
100911,2024-06-04,search,92.65
103845,2025-04-06,purchase,31.64
100847,2023-06-17,share,44.45
103119,2025-05-12,share,40.21
103372,2023-11-12,login,60.06
100770,2024-01-04,purchase,60.08
104759,2023-11-12,watch,13.01
102745,2024-07-27,login,31.91
101157,2023-12-11,purchase,17.11
103826,2025-05-06,search,63.54
100535,2025-01-29,watch,5.05
103686,2024-12-07,purchase,81.32
101901,2025-06-05,share,81.77
102001,2023-08-28,share,85.51
102880,2023-04-12,share,26.98
104924,2024-01-04,login,5.09
104607,2024-12-12,watch,52.41
102314,2025-04-29,watch,86.87
102738,2023-12-03,share,20.7
102764,2025-03-04,watch,62.32
104740,2023-12-14,watch,20.33
103391,2023-09-09,search,87.24
102880,2024-04-24,watch,56.85
100014,2023-05-05,login,89.26
101668,2024-01-22,watch,62.96
103517,2024-09-10,watch,2.78
103178,2025-04-27,watch,80.7
100510,2025-06-05,share,5.52
103000,2024-03-31,share,69.34
100082,2024-03-27,search,53.36
103293,2023-10-01,purchase,95.21
103656,2023-10-11,share,20.23
100446,2023-11-03,watch,27.17
100703,2025-06-14,search,34.97
104029,2023-10-20,login,36.64
101117,2023-08-02,login,54.16
104798,2024-06-03,watch,10.36
101137,2024-01-21,purchase,45.12
102705,2024-08-14,share,2.62
103243,2023-01-24,watch,23.81
102983,2023-06-14,share,51.08
103012,2023-12-11,purchase,10.73
104300,2023-05-28,watch,18.1
100015,2024-01-25,share,44.77
101884,2023-02-13,watch,10.65
104868,2023-11-09,purchase,89.83
103044,2024-06-18,purchase,76.17
101424,2023-10-11,login,37.7
100945,2024-12-21,purchase,48.51
103457,2023-07-23,purchase,61.16
103500,2023-04-22,login,27.31
101737,2023-05-01,watch,11.71
100010,2023-03-18,search,61.12
100212,2024-07-18,share,62.5
104394,2023-05-19,share,91.79
100492,2024-10-27,purchase,87.05
104268,2023-05-07,login,59.25
104712,2023-02-12,login,7.72
104626,2023-08-06,login,18.57
104063,2025-02-27,watch,28.88
100544,2023-05-05,watch,61.12
103088,2025-04-02,share,47.42
100440,2024-07-01,share,31.84
104751,2023-02-26,purchase,66.57
100957,2024-01-28,search,47.74
102871,2024-09-16,purchase,83.37
100355,2024-04-03,search,38.54
102948,2025-05-02,purchase,65.04
103133,2023-05-30,login,80.79
103999,2024-06-01,watch,43.33
104553,2024-08-16,search,92.78
102767,2024-01-14,watch,55.92
102085,2025-06-05,share,17.49
103469,2025-05-03,share,63.02
102340,2024-08-15,share,67.9
103548,2024-07-21,watch,94.64
104742,2023-04-20,purchase,26.88
102363,2024-09-30,watch,87.36
100634,2023-11-24,login,51.49
103468,2024-05-25,watch,64.48
103009,2025-05-17,login,21.28
103444,2023-09-09,share,82.48
102806,2023-12-05,login,67.2
100144,2023-06-25,login,5.39
101331,2023-01-16,search,14.43
104669,2025-04-15,share,17.82
102318,2024-06-09,watch,56.02
102366,2025-04-30,share,9.18
101464,2023-01-29,search,45.13
100836,2023-04-14,purchase,33.29
100036,2023-12-07,share,44.95
103519,2025-02-09,search,86.05
103221,2025-05-14,login,30.75
103564,2023-05-01,watch,16.89
104044,2024-10-19,share,25.35
100862,2025-01-23,login,57.17
101262,2023-02-02,search,26.98
103223,2024-07-11,purchase,92.04
104135,2024-04-05,purchase,16.92
104070,2024-05-08,watch,43.52
103885,2023-06-16,share,89.46
104994,2023-01-31,share,96.61
100144,2024-02-08,purchase,25.39
100298,2025-01-08,share,5.24
102694,2024-07-24,login,81.58
102944,2024-02-18,purchase,92.86
104517,2023-07-26,search,33.29
103375,2024-02-04,share,59.62
104963,2024-04-20,search,57.47
101482,2024-01-14,watch,53.5
101513,2024-12-18,share,22.55
104674,2023-05-29,watch,61.68
100978,2023-09-28,search,87.45
101960,2024-06-05,purchase,32.49
104610,2024-08-31,purchase,13.7
102062,2023-09-06,search,78.26
102798,2023-08-19,search,83.71
104217,2023-02-28,share,78.41
100872,2023-03-22,watch,4.83
101698,2023-05-22,share,61.54
100779,2024-08-17,purchase,62.5
101327,2024-01-06,purchase,24.42
103768,2023-01-26,watch,11.43
100532,2023-06-04,watch,83.32
102078,2024-11-22,watch,14.86
101333,2023-06-11,watch,77.93
103877,2024-04-12,login,53.4
102059,2023-08-20,purchase,68.17
104253,2023-01-26,watch,88.07
102234,2024-04-05,login,99.74
102005,2023-11-14,watch,91.68
102648,2023-12-11,share,23.5
100050,2024-04-27,search,32.34
102621,2024-06-10,share,75.5
102949,2024-03-31,watch,2.22
102760,2024-10-10,search,1.11
100954,2023-01-04,share,23.64
104213,2025-03-20,login,35.19
102390,2025-06-18,login,15.13
100098,2025-02-21,login,13.01
104941,2025-04-23,share,15.61
101443,2024-01-05,purchase,25.2
103330,2025-02-27,share,78.89
103253,2025-01-19,purchase,75.55
102971,2024-02-07,login,57.07
102969,2023-01-21,login,66.5
103240,2024-10-01,login,72.43
103290,2025-06-04,login,54.4
103301,2025-04-13,search,67.55
100180,2024-11-27,watch,30.13
102885,2023-02-17,share,18.71
104466,2024-04-18,watch,28.52
102698,2025-02-17,search,59.89
104091,2025-03-15,share,46.75
101504,2023-10-21,search,27.89
104279,2024-03-05,share,21.69
100943,2024-03-13,watch,5.79
104347,2023-12-23,watch,68.11
103591,2025-04-23,purchase,63.02
103566,2025-05-15,share,45.01
100499,2024-04-22,purchase,4.29
100587,2025-03-10,search,3.17
102858,2023-05-20,purchase,90.02
103741,2023-09-01,login,74.67
101525,2024-01-30,purchase,86.18
102258,2025-05-15,watch,85.89
102218,2023-05-13,share,18.41
104778,2023-02-27,login,18.37
103662,2023-04-02,watch,98.22
100580,2023-08-19,share,33.7
104128,2024-03-14,login,1.64
101951,2025-04-12,share,98.09
104360,2023-11-08,share,93.78
104213,2024-09-30,purchase,50.94
100582,2023-10-03,share,61.17
100905,2023-09-11,purchase,8.87
102643,2024-09-17,share,51.21
100750,2025-01-10,purchase,66.84
102777,2024-11-06,share,44.65
103359,2023-05-01,login,22.3
103569,2024-03-05,login,67.68
101385,2024-06-19,login,83.14
102978,2023-02-14,purchase,33.5
102834,2023-03-25,share,16.13
103441,2024-11-12,watch,4.21
100260,2023-06-11,share,56.79
102184,2024-12-16,share,4.16
101497,2024-05-07,search,82.43
103832,2024-09-10,watch,45.1
104947,2023-01-18,purchase,24.07
101848,2025-03-24,search,69.14
101966,2024-04-10,share,62.13
100220,2024-11-23,share,29.4
100818,2025-05-08,login,15.22
104756,2023-03-22,search,29.05
104077,2023-05-04,login,89.6
101093,2023-10-25,watch,90.0
103566,2024-09-26,login,26.54
101809,2024-07-27,share,13.74
104986,2024-05-04,login,13.73
101445,2024-11-13,share,78.93
100806,2024-02-17,search,87.97
100513,2024-09-09,share,82.68
102903,2025-04-07,watch,35.2
102401,2023-06-21,login,45.11
100832,2024-02-07,search,52.03
100547,2024-02-16,search,42.66
103959,2023-10-03,login,69.0
102184,2023-12-28,share,13.77
100687,2023-01-01,watch,67.99
103265,2023-01-05,search,15.31
100048,2024-06-13,purchase,1.87
102662,2025-04-24,search,89.8
103226,2024-03-11,watch,54.44
103823,2024-07-03,search,24.89
103460,2024-03-14,purchase,94.7
102204,2024-09-22,search,5.58
104687,2025-02-07,purchase,21.71
102386,2023-01-10,share,92.9
104166,2025-02-04,search,96.31
103244,2025-01-22,search,79.05
101851,2025-03-07,search,56.65
100979,2025-03-12,watch,39.66
104083,2023-08-07,share,52.03
104939,2024-12-20,login,54.77
102205,2023-07-28,purchase,7.24
103347,2024-01-06,watch,50.51
102331,2023-06-16,share,11.46
103402,2025-02-10,login,98.4
101219,2023-08-16,login,53.08
103638,2023-12-28,login,1.75
101768,2023-09-11,login,86.36
103855,2024-11-17,purchase,65.44
101202,2024-06-25,login,12.04
102774,2023-07-09,purchase,23.7
104249,2023-07-13,watch,65.44
100775,2024-09-30,login,89.83
102853,2023-05-04,search,45.33
102782,2024-04-01,watch,39.91
102013,2023-06-29,watch,72.84
100069,2024-07-27,purchase,93.79
103846,2024-06-04,share,37.57
100975,2023-08-28,search,25.71
103913,2023-02-18,watch,23.35
104036,2023-05-02,share,60.93
101741,2024-12-20,watch,40.36
103536,2024-06-29,purchase,89.9
102509,2024-08-14,share,6.53
104407,2024-05-10,purchase,38.2
103024,2024-11-26,share,79.09
103719,2024-07-11,login,47.33
103310,2023-03-03,share,79.69
101498,2025-06-09,share,8.57
102012,2024-08-27,login,63.2
103285,2024-10-26,login,9.53
100490,2025-03-29,search,19.06
100144,2023-07-04,login,50.9
103570,2025-05-19,login,72.99
103736,2024-08-19,watch,59.41
100240,2024-01-27,watch,98.86
100263,2024-02-22,login,76.67
102095,2024-10-12,watch,23.87
100052,2024-12-28,search,54.83
104451,2024-06-18,purchase,17.27
103546,2023-12-08,login,41.03
103916,2023-07-30,watch,52.26
100642,2024-07-23,share,50.36
101523,2024-11-23,watch,8.09
101840,2023-12-30,search,47.22
102596,2024-07-28,watch,75.2
101643,2024-06-21,search,93.95
101175,2023-05-08,purchase,14.59
102830,2024-06-05,login,71.69
100383,2025-04-15,login,79.54
102710,2023-12-10,search,45.51
104069,2023-01-06,purchase,51.88
103671,2025-01-29,share,37.15
102053,2024-04-28,share,87.38
103990,2024-03-16,login,78.82
100659,2023-03-18,share,99.75
100751,2023-06-14,share,61.3
102632,2024-08-25,login,63.88
104833,2024-07-11,watch,57.1
100879,2025-02-15,purchase,74.8
101966,2024-12-23,share,62.07
104275,2023-01-26,watch,9.16
104445,2024-06-17,watch,62.08
101082,2024-03-07,purchase,29.58
103948,2023-09-01,search,29.94
100902,2023-10-09,login,47.39
102255,2025-04-10,search,17.62
102781,2025-01-09,purchase,4.88
102335,2024-06-12,share,25.64
100390,2023-12-10,share,68.32
101511,2023-06-16,login,74.41
102448,2023-02-13,purchase,35.44
103997,2024-01-28,watch,9.18
100385,2023-09-18,purchase,4.58
104946,2023-08-04,share,96.52
103585,2023-12-14,login,82.02
102739,2024-07-07,share,30.05
101113,2024-07-08,share,18.07
102653,2025-03-28,purchase,56.62
100262,2025-01-27,watch,53.48
101540,2025-03-14,purchase,16.43
104502,2023-12-04,purchase,52.08
101005,2023-09-02,search,75.43
100829,2024-08-11,search,97.6
103185,2023-03-08,search,1.62
103687,2023-05-20,search,46.07
102052,2024-09-18,purchase,77.56
104970,2023-03-06,search,67.02
103879,2023-04-23,share,35.5
100765,2023-05-24,login,89.71
100726,2023-03-24,search,18.7
101837,2023-11-24,watch,97.4
101715,2025-05-13,purchase,83.23
100532,2025-01-30,share,13.27
102040,2024-07-18,login,14.61
100835,2023-10-26,purchase,4.31
104204,2023-06-19,search,43.23
103834,2025-05-25,watch,5.92
104519,2024-11-02,watch,45.52
102761,2024-03-23,share,65.64
102377,2025-01-29,search,36.37
104217,2023-09-16,watch,17.46
100604,2025-05-03,watch,30.05
100177,2024-06-28,search,60.46
104313,2023-11-21,share,65.1
101481,2023-01-12,share,79.84
103183,2024-02-22,search,67.15
103757,2024-04-07,watch,79.28
103913,2025-02-07,watch,81.15
101563,2024-03-20,search,4.78
100859,2024-07-14,watch,96.03
102837,2024-08-16,watch,54.25
103074,2024-05-28,login,89.13
101936,2025-03-14,search,98.26
103788,2024-09-07,login,45.78
102446,2025-01-08,login,96.08
101140,2023-02-23,search,54.03
102440,2024-09-24,watch,82.66
101562,2023-10-15,search,50.24
100312,2023-05-24,share,85.74
101785,2023-06-02,watch,24.45
104939,2025-06-01,watch,28.05
102551,2024-09-01,share,94.86
101507,2023-02-24,share,4.26
100877,2025-02-22,share,38.34
104214,2025-04-15,purchase,77.3
103975,2025-03-23,share,80.14
102262,2023-11-22,login,83.0
103198,2024-09-21,purchase,53.99
101257,2025-06-03,purchase,55.13
104197,2023-06-24,purchase,22.13
103848,2024-06-07,search,94.26
100218,2025-03-30,watch,6.95
100008,2023-07-14,share,55.04
101828,2024-01-30,login,47.05
103959,2024-02-05,purchase,54.97
100384,2024-07-31,share,14.73
100830,2025-03-03,purchase,18.74
103733,2025-06-06,login,42.95
103340,2024-03-21,login,47.0
101160,2025-04-24,purchase,84.75
104349,2023-08-25,purchase,50.14
103048,2024-02-22,purchase,84.75
102601,2024-10-14,share,82.22
103463,2025-03-11,login,86.92
104252,2023-10-31,share,9.84
101117,2025-04-02,watch,40.53
103689,2024-01-16,share,37.94
100065,2025-03-29,purchase,49.73
103844,2024-01-23,login,41.76
104562,2023-09-17,share,21.52
104655,2023-07-19,watch,80.48
104755,2024-01-20,watch,28.08
100539,2025-04-06,watch,56.63
100676,2025-04-27,share,83.55
102185,2024-12-01,login,96.91
103213,2025-03-18,search,20.99
100896,2023-09-14,watch,32.55
103888,2023-05-17,search,58.82
104079,2023-05-06,search,66.97
102565,2025-06-06,login,83.78
100970,2024-10-20,login,8.72
100868,2024-09-14,share,12.51
100088,2024-07-31,share,47.15
102752,2025-04-25,share,89.01
102125,2024-04-16,login,71.92
101886,2023-07-04,watch,26.67
101590,2024-03-13,login,29.75
102942,2024-12-09,share,52.95
104983,2023-03-13,login,57.37
101806,2025-05-10,share,24.63
104969,2023-02-01,login,84.82
104778,2023-12-07,search,6.66
104829,2023-09-03,purchase,39.97
100703,2024-08-24,login,80.88
102569,2023-02-25,purchase,43.47
102764,2024-02-23,search,2.48
100070,2025-01-14,purchase,99.68
103647,2023-11-22,purchase,42.84
103662,2023-01-27,search,75.71
104393,2023-03-17,share,75.08
104081,2023-11-27,share,17.21
103835,2024-09-14,login,54.28
104342,2025-03-04,share,43.24
103580,2023-10-02,login,16.27
104626,2025-06-12,share,65.42
102164,2025-05-14,purchase,4.25
101384,2023-06-21,search,72.89
100870,2023-03-02,share,28.44
101901,2024-10-29,login,28.63
101153,2025-02-09,search,5.53
103968,2024-07-09,search,55.49
103186,2024-12-21,share,90.63
101379,2024-02-22,watch,75.77
100050,2025-03-28,search,91.03
103660,2024-01-21,share,66.8
100682,2025-05-28,purchase,61.27
100888,2023-12-28,login,52.15
104204,2024-05-10,login,77.17
103545,2024-11-22,purchase,37.03
100803,2023-04-24,watch,38.63
101975,2023-07-20,share,33.23
100739,2024-03-08,search,52.34
101199,2024-08-20,login,7.31
103694,2023-05-19,purchase,59.6
104220,2023-08-01,login,31.21
100750,2025-01-13,watch,72.7
102354,2025-05-01,watch,84.65
104042,2024-01-21,watch,73.96
102394,2023-11-27,login,11.53
102621,2023-08-29,search,35.05
104236,2023-12-11,search,30.01
101969,2023-05-05,purchase,33.6
100599,2024-06-07,purchase,28.15
101634,2023-12-06,watch,30.17
104861,2024-06-13,watch,10.16
104557,2024-07-03,search,96.67
103814,2025-03-31,purchase,65.74
101865,2024-11-19,login,50.76
103091,2023-08-16,purchase,41.24
