customer_id,signup_date,age,gender,country,plan_type,monthly_fee
102469,2024-12-31,23,Female,Canada,Standard,499
102470,2023-07-21,60,Male,India,Basic,999
102471,2024-06-23,66,Female,USA,Standard,999
102472,2023-07-13,59,Female,USA,Basic,299
102473,2022-08-26,29,Male,UK,Basic,999
102474,2025-02-01,66,Male,Australia,Basic,499
102475,2023-07-08,53,Male,UK,Premium,999
102476,2024-04-07,19,Male,India,Standard,499
102477,2023-04-13,28,Male,India,Basic,999
102478,2023-01-21,56,Male,India,Basic,999
102479,2024-02-14,51,Female,Australia,Standard,299
102480,2024-04-27,43,Female,Canada,Basic,299
102481,2023-01-22,35,Male,Australia,Basic,299
102482,2024-05-26,38,Female,UK,Basic,499
102483,2022-09-16,53,Female,Canada,Standard,999
102484,2022-10-10,57,Female,Canada,Basic,499
102485,2022-02-09,69,Female,UK,Standard,499
102486,2023-05-01,63,Female,Canada,Standard,299
102487,2024-07-17,61,Female,USA,Premium,299
102488,2022-08-08,39,Male,UK,Standard,299
102489,2025-02-26,47,Male,UK,Standard,499
102490,2024-10-11,67,Male,USA,Standard,299
102491,2024-10-20,60,Female,Australia,Premium,299
102492,2023-09-05,47,Male,Australia,Standard,499
102493,2024-07-16,25,Male,Australia,Standard,299
102494,2023-11-19,51,Male,Canada,Basic,299
102495,2023-09-05,64,Female,USA,Premium,299
102496,2022-09-17,26,Male,UK,Basic,999
102497,2024-09-16,68,Female,UK,Basic,299
102498,2024-08-23,37,Male,UK,Standard,999
102499,2023-01-01,57,Male,Canada,Premium,299
102500,2023-06-28,42,Male,Canada,Standard,999
102501,2023-10-11,36,Female,Australia,Standard,499
102502,2024-03-24,22,Female,Canada,Premium,999
102503,2024-11-05,28,Female,Australia,Standard,999
102504,2025-02-26,32,Female,Australia,Standard,499
102505,2023-07-29,25,Female,UK,Standard,999
102506,2025-02-06,36,Male,Canada,Premium,499
102507,2024-10-09,40,Male,Australia,Standard,499
102508,2023-11-01,44,Female,USA,Premium,499
102509,2022-09-26,57,Female,USA,Basic,999
102510,2025-03-31,49,Male,Canada,Basic,999
102511,2024-07-12,43,Female,UK,Basic,299
102512,2025-01-30,44,Male,UK,Standard,499
102513,2022-09-04,36,Female,Australia,Premium,999
102514,2022-05-11,67,Male,Canada,Basic,499
102515,2022-12-19,59,Female,USA,Basic,999
102516,2022-07-15,46,Female,Australia,Basic,299
102517,2024-07-18,56,Male,Australia,Standard,299
102518,2024-10-18,58,Male,India,Basic,499
102519,2023-10-07,50,Female,Canada,Basic,299
102520,2022-08-15,36,Female,Australia,Premium,299
102521,2023-12-02,54,Male,USA,Basic,499
102522,2022-09-22,36,Female,India,Standard,299
102523,2023-10-08,50,Male,USA,Standard,299
102524,2022-07-30,64,Male,UK,Standard,299
102525,2024-07-31,33,Female,India,Basic,499
102526,2023-04-02,40,Male,India,Premium,299
102527,2023-12-26,24,Male,Australia,Standard,299
102528,2024-09-08,43,Female,UK,Basic,499
102529,2025-02-28,49,Male,Australia,Basic,299
102530,2023-08-11,29,Male,Canada,Basic,999
102531,2023-04-21,25,Male,USA,Standard,299
102532,2024-09-12,22,Male,USA,Standard,999
102533,2022-06-05,59,Female,Australia,Basic,499
102534,2022-07-09,45,Male,USA,Basic,999
102535,2024-09-07,22,Female,USA,Premium,299
102536,2023-06-30,66,Male,Canada,Premium,299
102537,2022-02-10,43,Female,UK,Standard,999
102538,2022-11-03,22,Male,India,Standard,299
102539,2024-07-31,39,Female,Australia,Premium,499
102540,2022-12-04,32,Male,Australia,Standard,299
102541,2025-01-03,30,Male,Canada,Standard,499
102542,2024-08-10,45,Male,Canada,Basic,999
102543,2022-10-06,50,Male,India,Standard,999
102544,2025-04-14,60,Female,UK,Basic,299
102545,2024-06-14,40,Female,Australia,Basic,299
102546,2022-09-30,50,Male,Canada,Premium,999
102547,2024-04-16,60,Female,Australia,Standard,999
102548,2023-09-12,35,Male,USA,Premium,299
102549,2024-05-11,67,Male,Australia,Standard,499
102550,2024-07-19,47,Female,UK,Premium,299
102551,2022-10-16,43,Female,UK,Basic,999
102552,2023-12-25,33,Female,Australia,Standard,299
102553,2024-06-11,30,Male,USA,Basic,499
102554,2022-09-29,56,Male,UK,Basic,499
102555,2024-12-25,50,Female,Canada,Basic,999
102556,2023-04-28,43,Male,Australia,Standard,999
102557,2024-07-24,65,Female,USA,Basic,299
102558,2022-09-05,18,Female,Canada,Standard,499
102559,2022-06-05,66,Female,Australia,Basic,999
102560,2024-12-06,55,Female,USA,Basic,499
102561,2023-03-30,19,Female,Canada,Standard,499
102562,2022-07-20,66,Female,UK,Premium,499
102563,2022-05-04,23,Male,Australia,Basic,299
102564,2022-01-01,63,Male,Australia,Standard,499
102565,2024-08-25,67,Female,UK,Premium,299
102566,2024-05-04,55,Female,India,Standard,499
102567,2023-10-02,59,Female,Canada,Standard,999
102568,2022-07-10,41,Male,UK,Basic,299
102569,2023-05-31,35,Female,Australia,Standard,499
102570,2023-03-18,44,Female,Canada,Basic,299
102571,2022-05-23,58,Female,Canada,Standard,299
102572,2023-06-17,25,Male,India,Premium,999
102573,2022-08-15,45,Female,Australia,Standard,499
102574,2024-08-06,27,Male,USA,Basic,299
102575,2023-04-05,34,Male,India,Premium,499
102576,2023-07-05,46,Female,India,Standard,499
102577,2023-01-28,23,Male,USA,Premium,299
102578,2024-04-24,31,Male,USA,Standard,499
102579,2022-07-29,39,Male,India,Basic,299
102580,2025-02-12,23,Female,Canada,Standard,499
102581,2023-10-08,43,Male,UK,Standard,299
102582,2022-08-07,56,Female,UK,Basic,299
102583,2023-02-11,29,Female,India,Standard,299
102584,2024-06-06,52,Female,Canada,Standard,299
102585,2023-07-12,31,Male,USA,Standard,999
102586,2023-07-04,39,Female,India,Basic,299
102587,2022-05-22,68,Male,Australia,Standard,299
102588,2023-09-04,40,Male,Canada,Basic,999
102589,2023-05-16,65,Male,Australia,Standard,499
102590,2024-04-19,24,Male,Australia,Basic,299
102591,2023-12-03,57,Female,India,Basic,999
102592,2023-08-19,67,Female,Canada,Basic,299
102593,2022-10-08,42,Male,Australia,Basic,499
102594,2023-02-28,30,Female,Canada,Standard,299
102595,2024-05-05,38,Female,UK,Premium,499
102596,2022-09-27,58,Female,Australia,Standard,499
102597,2022-06-03,27,Male,Australia,Standard,299
102598,2023-09-06,26,Female,Canada,Premium,499
102599,2023-10-24,32,Male,UK,Premium,499
102600,2022-03-24,69,Female,Australia,Premium,499
102601,2024-08-04,19,Male,India,Basic,999
102602,2024-06-17,42,Male,Canada,Standard,499
102603,2022-10-11,30,Male,Canada,Premium,499
102604,2024-09-06,51,Female,Australia,Premium,499
102605,2022-06-22,68,Male,UK,Standard,499
102606,2024-12-22,51,Female,Australia,Basic,299
102607,2025-01-01,52,Male,USA,Premium,499
102608,2024-02-02,55,Female,Australia,Standard,499
102609,2023-09-25,20,Male,USA,Basic,999
102610,2024-02-26,59,Female,India,Basic,499
102611,2024-07-31,23,Male,Canada,Standard,299
102612,2024-10-08,65,Male,Canada,Basic,499
102613,2023-02-02,66,Male,UK,Basic,999
102614,2025-02-17,36,Female,Australia,Premium,999
102615,2024-07-22,20,Male,India,Basic,999
102616,2023-11-07,35,Male,USA,Standard,999
102617,2024-07-24,56,Male,UK,Premium,299
102618,2023-04-10,26,Male,India,Standard,499
102619,2022-10-13,69,Female,India,Basic,499
102620,2022-09-22,29,Male,USA,Standard,299
102621,2022-11-16,22,Male,USA,Basic,299
102622,2023-11-04,20,Female,Canada,Basic,999
102623,2024-03-30,28,Female,Australia,Standard,499
102624,2022-03-30,47,Female,UK,Premium,999
102625,2024-03-31,21,Male,Australia,Standard,999
102626,2024-09-27,22,Female,UK,Basic,299
102627,2022-11-30,18,Female,India,Standard,999
102628,2022-08-10,44,Female,USA,Basic,299
102629,2022-02-10,45,Male,USA,Standard,499
102630,2022-03-09,46,Male,India,Basic,299
102631,2024-09-14,35,Male,India,Premium,299
102632,2023-05-29,29,Female,UK,Basic,999
102633,2025-02-24,30,Male,India,Basic,299
102634,2023-11-26,58,Female,UK,Standard,499
102635,2024-11-05,19,Female,Australia,Basic,299
102636,2023-04-22,54,Female,USA,Standard,299
102637,2024-12-21,62,Male,USA,Premium,299
102638,2024-05-30,33,Female,USA,Basic,499
102639,2023-03-08,65,Female,Australia,Basic,299
102640,2022-09-25,41,Male,Australia,Premium,299
102641,2024-11-24,52,Female,Canada,Standard,499
102642,2024-02-18,39,Female,UK,Premium,299
102643,2023-05-09,53,Female,UK,Basic,499
102644,2023-10-23,28,Male,Canada,Basic,999
102645,2024-10-09,63,Female,USA,Basic,299
102646,2024-11-24,46,Male,UK,Basic,499
102647,2024-09-03,52,Male,UK,Standard,499
102648,2023-04-27,65,Female,USA,Basic,499
102649,2023-12-29,32,Female,India,Standard,499
102650,2023-04-25,48,Female,India,Basic,999
102651,2024-12-24,59,Female,Canada,Premium,299
102652,2024-10-28,58,Male,Australia,Basic,999
102653,2022-12-09,60,Male,UK,Basic,999
102654,2022-11-28,33,Female,UK,Standard,999
102655,2023-03-14,27,Male,Canada,Basic,499
102656,2022-06-23,66,Female,Canada,Standard,999
102657,2023-07-13,49,Female,UK,Standard,299
102658,2023-06-11,68,Female,USA,Premium,499
102659,2023-10-21,19,Female,USA,Standard,299
102660,2022-01-26,41,Male,Australia,Standard,999
102661,2024-03-30,40,Male,UK,Premium,499
102662,2023-08-28,19,Female,UK,Premium,299
102663,2023-02-10,55,Female,UK,Standard,999
102664,2022-08-20,48,Male,UK,Standard,499
102665,2023-06-17,68,Male,Canada,Standard,499
102666,2023-05-20,57,Male,India,Basic,299
102667,2022-06-28,43,Female,UK,Premium,999
102668,2022-05-12,46,Male,India,Standard,499
102669,2022-12-14,20,Female,USA,Basic,499
102670,2023-06-24,31,Female,Australia,Basic,499
102671,2024-02-11,42,Male,USA,Basic,499
102672,2022-03-17,65,Female,UK,Basic,499
102673,2023-08-02,18,Male,USA,Basic,299
102674,2024-05-03,20,Female,Canada,Standard,299
102675,2022-07-13,43,Female,India,Basic,499
102676,2025-03-31,35,Female,UK,Standard,999
102677,2022-12-13,26,Female,Canada,Basic,499
102678,2024-08-08,55,Female,India,Basic,299
102679,2025-01-15,40,Female,Canada,Standard,299
102680,2022-08-02,38,Male,USA,Premium,499
102681,2023-07-27,18,Male,UK,Standard,999
102682,2024-02-19,38,Female,USA,Standard,299
102683,2022-09-19,44,Male,Australia,Standard,499
102684,2023-12-31,59,Female,UK,Basic,299
102685,2022-10-10,23,Male,USA,Basic,299
102686,2022-12-28,61,Male,UK,Basic,299
102687,2023-03-17,53,Female,India,Standard,999
102688,2022-04-03,45,Male,UK,Standard,999
102689,2024-01-23,62,Female,UK,Standard,299
102690,2024-05-16,34,Male,India,Basic,499
102691,2022-05-22,57,Female,USA,Standard,299
102692,2024-01-19,69,Male,UK,Basic,499
102693,2023-10-15,20,Female,Canada,Basic,499
102694,2023-12-02,29,Male,UK,Basic,299
102695,2024-09-24,56,Female,USA,Standard,299
102696,2022-02-18,29,Male,India,Basic,999
102697,2024-05-30,19,Female,USA,Standard,499
102698,2025-03-05,63,Male,Australia,Premium,299
102699,2023-07-09,39,Female,UK,Basic,499
102700,2023-02-08,40,Male,UK,Standard,999
102701,2024-06-10,47,Female,India,Basic,499
102702,2024-05-14,22,Female,UK,Basic,499
102703,2023-08-25,26,Female,Canada,Basic,499
102704,2022-12-07,38,Female,Canada,Premium,499
102705,2023-12-05,28,Male,USA,Standard,499
102706,2022-11-14,22,Male,India,Standard,999
102707,2023-09-10,52,Male,Australia,Basic,299
102708,2023-01-17,44,Female,USA,Premium,499
102709,2022-08-21,66,Female,India,Premium,299
102710,2024-03-27,19,Female,India,Standard,299
102711,2023-07-07,41,Female,USA,Premium,499
102712,2024-05-05,48,Female,USA,Basic,999
102713,2024-03-29,50,Male,UK,Standard,299
102714,2022-07-02,56,Male,Australia,Standard,999
102715,2024-11-30,47,Male,Canada,Standard,299
102716,2023-02-01,63,Female,UK,Premium,299
102717,2024-02-18,54,Female,India,Basic,299
102718,2024-06-25,68,Female,Australia,Basic,499
102719,2022-05-07,45,Female,Australia,Basic,499
102720,2022-01-01,48,Female,USA,Premium,499
102721,2025-04-06,28,Female,Australia,Premium,499
102722,2022-01-19,40,Female,Australia,Standard,499
102723,2023-08-07,19,Male,India,Standard,499
102724,2023-04-01,57,Male,UK,Standard,299
102725,2024-08-14,58,Female,Australia,Standard,999
102726,2025-02-06,44,Female,USA,Basic,499
102727,2023-03-21,52,Female,UK,Standard,299
102728,2023-08-25,19,Male,USA,Standard,299
102729,2022-04-13,56,Male,Australia,Standard,499
102730,2024-09-14,54,Female,UK,Basic,299
102731,2023-06-04,38,Male,Australia,Standard,499
102732,2025-03-22,22,Male,India,Premium,299
102733,2024-05-08,69,Male,UK,Standard,499
102734,2022-06-23,62,Female,USA,Standard,299
102735,2024-10-01,38,Male,India,Standard,999
102736,2023-03-07,46,Male,Canada,Standard,999
102737,2023-12-28,37,Female,USA,Basic,999
102738,2024-04-29,55,Female,Australia,Standard,299
102739,2024-09-16,37,Male,USA,Standard,999
102740,2023-10-01,67,Female,Canada,Standard,499
102741,2023-02-24,42,Male,USA,Standard,499
102742,2023-08-17,19,Male,India,Standard,299
102743,2023-04-30,49,Female,USA,Standard,499
102744,2023-02-16,43,Female,UK,Standard,999
102745,2024-07-24,23,Male,Canada,Premium,299
102746,2025-01-12,58,Female,USA,Standard,299
102747,2025-02-10,20,Female,Canada,Premium,299
102748,2022-11-28,50,Male,India,Standard,299
102749,2023-10-17,18,Male,UK,Basic,499
102750,2022-02-10,68,Male,Australia,Premium,999
102751,2024-08-16,22,Male,USA,Standard,299
102752,2022-04-15,30,Male,India,Premium,499
102753,2022-07-21,36,Male,Canada,Standard,499
102754,2023-03-26,29,Female,Canada,Basic,299
102755,2024-06-28,65,Female,India,Basic,499
102756,2022-07-29,42,Male,USA,Standard,299
102757,2023-07-17,68,Female,Australia,Premium,499
102758,2025-02-15,52,Female,USA,Standard,299
102759,2023-12-14,29,Male,UK,Basic,499
102760,2024-02-10,47,Female,USA,Standard,299
102761,2025-01-12,22,Female,UK,Standard,999
102762,2023-03-30,51,Male,Canada,Basic,999
102763,2023-10-29,39,Female,UK,Basic,299
102764,2023-09-21,56,Female,Australia,Basic,499
102765,2023-01-22,30,Male,India,Basic,299
102766,2022-10-23,64,Female,UK,Basic,499
102767,2022-09-15,20,Female,USA,Basic,299
102768,2025-01-09,37,Female,UK,Premium,499
102769,2022-09-25,48,Male,Canada,Basic,299
102770,2023-02-23,22,Male,UK,Basic,299
102771,2022-08-23,41,Female,Australia,Basic,299
102772,2024-09-12,57,Female,UK,Standard,299
102773,2023-07-28,50,Male,Australia,Standard,499
102774,2022-02-18,25,Male,USA,Basic,299
102775,2025-02-24,41,Female,Canada,Standard,999
102776,2022-08-11,67,Male,India,Standard,499
102777,2024-07-09,37,Female,USA,Basic,299
102778,2022-10-04,33,Female,USA,Standard,499
102779,2025-02-04,67,Male,India,Standard,499
102780,2023-02-24,69,Male,UK,Basic,499
102781,2023-09-03,29,Female,UK,Standard,499
102782,2023-01-10,30,Female,UK,Premium,299
102783,2022-03-14,62,Male,Canada,Standard,299
102784,2024-11-19,59,Female,USA,Basic,499
102785,2022-07-14,56,Male,Australia,Premium,999
102786,2025-03-25,42,Male,India,Standard,999
102787,2025-04-10,63,Male,USA,Basic,299
102788,2024-04-26,49,Male,UK,Standard,499
102789,2024-11-30,41,Male,India,Standard,999
102790,2024-12-22,65,Female,Australia,Premium,299
102791,2022-01-23,64,Male,USA,Basic,499
102792,2022-12-26,61,Male,USA,Basic,499
102793,2025-01-03,26,Male,Canada,Standard,499
102794,2023-07-14,57,Male,USA,Premium,499
102795,2023-11-03,67,Male,USA,Basic,999
102796,2025-02-15,40,Male,Australia,Premium,299
102797,2023-11-10,67,Male,Australia,Standard,499
102798,2023-03-16,30,Female,India,Standard,299
102799,2024-07-21,49,Female,UK,Standard,499
102800,2022-01-07,67,Female,Australia,Basic,999
102801,2023-02-25,32,Female,India,Standard,499
102802,2024-04-12,53,Male,USA,Premium,299
102803,2023-07-13,66,Female,India,Basic,499
102804,2025-03-17,22,Male,India,Standard,299
102805,2024-07-02,39,Female,India,Basic,299
102806,2024-10-03,33,Female,India,Basic,499
102807,2022-05-06,58,Male,Australia,Standard,499
102808,2023-01-30,27,Male,UK,Basic,499
102809,2024-03-27,41,Female,India,Standard,499
102810,2024-05-30,35,Female,Canada,Standard,299
102811,2023-07-30,66,Female,USA,Premium,299
102812,2022-11-21,35,Female,USA,Basic,499
102813,2024-07-18,24,Male,USA,Basic,999
102814,2024-04-12,21,Female,USA,Basic,999
102815,2024-11-20,43,Female,USA,Premium,499
102816,2024-04-16,22,Female,India,Standard,299
102817,2024-07-14,33,Female,UK,Basic,499
102818,2023-03-19,52,Female,Canada,Premium,499
102819,2022-03-16,43,Male,Australia,Premium,299
102820,2023-07-11,35,Male,Canada,Premium,499
102821,2025-03-24,46,Male,Australia,Basic,999
102822,2022-12-29,40,Male,Australia,Basic,499
102823,2023-03-24,31,Male,Canada,Standard,299
102824,2022-09-19,32,Female,India,Standard,499
102825,2022-05-05,66,Male,USA,Basic,299
102826,2024-06-29,50,Male,India,Basic,299
102827,2022-09-02,42,Female,USA,Premium,999
102828,2023-06-26,38,Male,UK,Basic,299
102829,2023-04-30,34,Male,Australia,Standard,299
102830,2022-05-02,40,Male,Canada,Standard,499
102831,2022-05-05,60,Male,UK,Standard,999
102832,2022-06-19,34,Female,USA,Standard,499
102833,2022-05-04,31,Female,India,Standard,299
102834,2024-11-24,46,Male,Canada,Basic,499
102835,2025-01-15,37,Female,Australia,Standard,499
102836,2023-10-08,47,Male,UK,Basic,499
102837,2024-02-25,36,Female,Australia,Standard,499
102838,2022-07-20,56,Female,USA,Standard,299
102839,2023-01-04,30,Female,Australia,Standard,999
102840,2024-03-07,35,Female,India,Basic,499
102841,2022-03-18,40,Female,UK,Basic,299
102842,2022-02-28,63,Female,UK,Standard,499
102843,2023-03-07,50,Female,India,Basic,299
102844,2023-09-30,56,Female,Australia,Premium,499
102845,2022-04-19,57,Female,India,Premium,299
102846,2024-10-04,35,Female,Canada,Basic,299
102847,2022-03-09,26,Female,India,Basic,499
102848,2024-12-28,50,Male,Australia,Standard,999
102849,2025-04-03,49,Female,India,Premium,299
102850,2022-11-01,34,Male,USA,Standard,499
102851,2023-11-05,36,Female,India,Basic,499
102852,2022-12-31,44,Male,India,Standard,499
102853,2024-03-31,23,Male,Australia,Basic,299
102854,2022-12-09,52,Male,Canada,Basic,499
102855,2024-08-04,54,Female,Canada,Basic,299
102856,2024-06-17,51,Female,Australia,Standard,999
102857,2025-02-06,37,Female,Australia,Basic,499
102858,2024-02-01,42,Female,Australia,Standard,999
102859,2022-12-07,21,Male,USA,Premium,299
102860,2024-07-30,27,Female,UK,Standard,999
102861,2023-01-18,27,Female,India,Standard,299
102862,2024-09-30,41,Female,Australia,Basic,499
102863,2022-10-27,38,Female,Australia,Standard,299
102864,2022-05-19,28,Female,Australia,Basic,499
102865,2022-12-25,44,Female,Canada,Standard,299
102866,2024-04-15,33,Female,Australia,Basic,299
102867,2023-04-28,43,Female,India,Basic,499
102868,2024-06-27,47,Male,Australia,Basic,499
102869,2025-02-08,66,Male,India,Basic,499
102870,2024-05-15,33,Female,USA,Standard,299
102871,2022-05-19,24,Female,UK,Standard,299
102872,2024-09-22,33,Female,Canada,Basic,999
102873,2023-03-11,52,Female,India,Standard,499
102874,2023-05-24,33,Male,USA,Standard,299
102875,2022-09-30,57,Male,UK,Standard,499
102876,2025-01-27,29,Female,UK,Premium,999
102877,2022-04-14,52,Male,UK,Basic,999
102878,2024-02-01,66,Male,India,Basic,299
102879,2024-02-26,38,Female,USA,Standard,999
102880,2022-06-14,67,Female,Australia,Premium,299
102881,2024-09-25,60,Female,USA,Standard,499
102882,2023-06-04,53,Male,USA,Premium,299
102883,2023-06-01,65,Male,USA,Standard,499
102884,2023-10-19,34,Female,India,Standard,499
102885,2023-09-05,49,Female,India,Standard,499
102886,2022-06-13,58,Male,India,Standard,499
102887,2022-03-05,23,Male,USA,Standard,499
102888,2025-01-19,41,Female,India,Standard,499
102889,2025-02-14,44,Male,UK,Standard,299
102890,2022-09-24,37,Female,India,Standard,299
102891,2025-03-09,42,Female,Canada,Basic,499
102892,2022-09-03,19,Male,India,Standard,999
102893,2023-01-30,26,Male,India,Standard,499
102894,2023-04-21,45,Male,India,Premium,299
102895,2024-09-03,55,Female,India,Standard,499
102896,2024-11-09,20,Female,Canada,Basic,299
102897,2023-07-12,37,Female,Australia,Basic,999
102898,2024-10-14,23,Female,India,Standard,299
102899,2024-06-01,56,Female,UK,Basic,499
102900,2022-05-27,50,Female,Canada,Premium,499
102901,2023-10-28,18,Male,Australia,Basic,999
102902,2023-09-12,54,Female,India,Premium,299
102903,2024-03-30,23,Female,Australia,Standard,299
102904,2024-05-13,62,Female,UK,Premium,499
102905,2023-08-05,51,Female,Canada,Basic,499
102906,2024-10-19,64,Male,Canada,Standard,299
102907,2023-11-26,32,Female,Australia,Basic,499
102908,2025-01-30,62,Male,India,Basic,499
102909,2023-02-11,43,Male,USA,Basic,999
102910,2023-02-03,31,Female,Canada,Standard,299
102911,2023-12-16,24,Female,USA,Basic,299
102912,2023-12-05,63,Male,Canada,Premium,499
102913,2024-01-31,48,Male,India,Basic,499
102914,2023-05-14,41,Female,India,Basic,499
102915,2024-08-31,48,Male,Canada,Basic,499
102916,2022-03-23,46,Female,Australia,Standard,299
102917,2023-08-27,59,Female,India,Basic,299
102918,2024-02-11,49,Male,India,Premium,299
102919,2024-06-21,34,Female,UK,Standard,999
102920,2022-12-31,31,Female,India,Premium,499
102921,2022-06-12,57,Female,UK,Basic,299
102922,2024-12-07,53,Male,India,Standard,299
102923,2023-05-26,65,Male,India,Standard,999
102924,2022-04-26,41,Male,Australia,Premium,999
102925,2024-07-29,62,Female,Australia,Standard,999
102926,2022-12-03,44,Male,India,Premium,299
102927,2024-05-30,42,Male,Canada,Basic,499
102928,2024-01-07,49,Male,Canada,Standard,299
102929,2024-04-19,69,Female,India,Basic,299
102930,2022-05-27,35,Female,Canada,Basic,299
102931,2023-03-19,63,Male,India,Basic,299
102932,2024-04-16,35,Male,Australia,Premium,499
102933,2024-11-02,54,Male,USA,Premium,999
102934,2024-07-31,43,Female,UK,Basic,299
102935,2022-10-14,26,Male,Canada,Premium,999
102936,2023-12-21,52,Female,Canada,Standard,299
102937,2025-02-11,25,Female,Australia,Standard,499
102938,2023-04-25,37,Female,Canada,Basic,299
102939,2022-01-22,59,Male,India,Standard,499
102940,2023-11-14,39,Male,India,Basic,299
102941,2024-06-24,36,Female,USA,Basic,499
102942,2022-11-16,47,Female,USA,Standard,499
102943,2022-05-06,45,Female,USA,Premium,999
102944,2022-10-04,52,Female,India,Standard,299
102945,2022-07-13,60,Male,USA,Premium,499
102946,2023-11-27,28,Male,USA,Premium,499
102947,2022-02-26,48,Female,India,Basic,999
102948,2025-04-01,66,Female,Australia,Basic,499
102949,2022-01-19,65,Female,Canada,Standard,999
102950,2022-09-21,56,Male,UK,Premium,499
102951,2024-03-04,53,Female,India,Premium,499
102952,2022-04-23,47,Male,India,Standard,299
102953,2023-06-26,40,Female,UK,Standard,499
102954,2023-10-09,36,Male,UK,Standard,499
102955,2023-08-02,29,Male,USA,Basic,299
102956,2024-12-24,32,Female,UK,Basic,299
102957,2022-01-25,48,Male,Canada,Standard,999
102958,2022-01-01,60,Male,Canada,Premium,499
102959,2024-06-29,54,Male,Canada,Premium,299
102960,2022-05-21,54,Male,Canada,Basic,499
102961,2023-10-10,32,Female,Canada,Standard,299
102962,2022-07-07,46,Female,USA,Premium,499
102963,2025-02-25,67,Female,India,Standard,499
102964,2022-07-20,60,Female,UK,Basic,299
102965,2025-02-24,43,Female,India,Standard,499
102966,2022-09-14,61,Male,UK,Standard,299
102967,2023-07-01,19,Male,USA,Standard,999
102968,2022-07-13,37,Male,USA,Standard,999
102969,2023-12-04,32,Male,Australia,Premium,299
102970,2025-02-01,69,Female,Australia,Basic,999
102971,2024-03-12,21,Female,USA,Basic,499
102972,2024-07-30,39,Male,USA,Standard,499
102973,2023-02-18,67,Female,UK,Basic,299
102974,2025-01-03,55,Male,USA,Premium,499
102975,2024-06-28,40,Male,India,Basic,999
102976,2022-07-07,43,Female,UK,Standard,299
102977,2022-02-14,68,Female,USA,Premium,299
102978,2022-03-24,28,Female,UK,Basic,299
102979,2025-02-20,45,Female,UK,Premium,499
102980,2022-12-24,19,Female,Canada,Standard,999
102981,2024-12-25,25,Female,Australia,Basic,499
102982,2024-07-24,46,Female,UK,Premium,299
102983,2023-01-10,28,Male,UK,Basic,499
102984,2022-06-11,54,Female,Canada,Standard,299
102985,2022-11-18,35,Male,USA,Basic,299
102986,2023-03-26,67,Male,UK,Basic,499
102987,2024-11-02,31,Female,Canada,Premium,299
102988,2022-07-03,27,Male,India,Standard,999
102989,2022-04-21,52,Female,Canada,Basic,499
102990,2023-05-23,26,Male,Australia,Standard,999
102991,2022-10-22,52,Male,Australia,Standard,999
102992,2024-06-22,28,Male,USA,Premium,999
102993,2024-08-31,61,Female,USA,Standard,299
102994,2023-09-24,29,Male,Australia,Premium,999
102995,2024-11-16,20,Male,Australia,Standard,499
102996,2024-01-03,56,Male,UK,Standard,499
102997,2022-11-17,31,Female,Australia,Premium,299
102998,2024-07-01,45,Male,USA,Basic,299
102999,2023-03-13,28,Female,Australia,Basic,999
103000,2024-02-20,56,Male,USA,Basic,299
103001,2024-12-12,42,Male,India,Basic,299
103002,2023-12-27,38,Male,Australia,Basic,299
103003,2022-01-31,27,Female,USA,Standard,999
103004,2022-12-03,60,Male,Canada,Standard,499
103005,2022-07-02,32,Male,UK,Basic,999
103006,2024-11-12,36,Male,USA,Basic,299
103007,2023-06-28,65,Male,Australia,Basic,299
103008,2025-01-02,39,Female,Australia,Standard,499
103009,2024-10-30,38,Male,India,Standard,499
103010,2023-10-22,69,Male,Canada,Basic,299
103011,2022-06-09,61,Male,USA,Premium,299
103012,2024-11-03,49,Male,Canada,Standard,299
103013,2023-02-16,67,Female,India,Premium,299
103014,2024-10-08,40,Male,UK,Basic,499
103015,2022-02-22,30,Male,Canada,Standard,299
103016,2023-02-12,22,Female,India,Standard,299
103017,2024-04-26,21,Male,USA,Premium,299
103018,2024-11-11,45,Male,UK,Standard,299
103019,2024-11-19,31,Male,Australia,Premium,999
103020,2023-12-04,25,Female,India,Standard,299
103021,2022-09-17,26,Male,Australia,Standard,299
103022,2024-12-18,68,Female,UK,Premium,499
103023,2024-02-15,52,Female,India,Standard,499
103024,2024-11-01,54,Female,India,Standard,499
103025,2024-04-29,38,Female,UK,Basic,299
103026,2022-12-20,35,Female,USA,Premium,499
103027,2025-01-03,50,Female,India,Standard,499
103028,2024-05-22,25,Female,UK,Standard,299
103029,2024-09-17,68,Male,Canada,Basic,299
103030,2024-10-14,66,Male,Australia,Standard,499
103031,2025-03-23,34,Female,India,Standard,499
103032,2025-01-24,60,Female,Canada,Standard,999
103033,2022-10-21,48,Female,India,Standard,499
103034,2022-07-28,51,Female,USA,Basic,499
103035,2025-01-16,23,Female,UK,Basic,299
103036,2024-03-28,39,Female,India,Standard,999
103037,2023-01-25,31,Male,UK,Basic,499
103038,2022-11-21,20,Male,India,Standard,499
103039,2024-07-28,29,Female,USA,Standard,299
103040,2024-06-07,53,Female,USA,Premium,299
103041,2025-03-26,29,Female,Canada,Basic,499
103042,2023-10-30,62,Male,USA,Basic,299
103043,2023-09-25,19,Female,UK,Standard,299
103044,2023-07-31,19,Male,USA,Standard,299
103045,2022-05-17,32,Male,India,Basic,299
103046,2023-03-04,40,Male,USA,Premium,499
